"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.388767722E0,1.901109338E0,-4.382829070E-1,1.209477559E-1
3.398480691E0,1.981741190E0,-4.541649222E-1,2.174616307E-1
3.408194545E0,2.075811625E0,-4.126273096E-1,2.980934680E-1
3.417907461E0,2.136896372E0,-3.490992188E-1,3.579564989E-1
3.427619649E0,2.141783237E0,-2.476985604E-1,3.848337829E-1
3.437332670E0,2.112462521E0,-1.805053651E-1,3.860554695E-1
3.447046472E0,2.099023819E0,-2.269297540E-1,3.836120665E-1
3.456759441E0,2.132009745E0,-3.124483824E-1,3.823903799E-1
3.466471628E0,2.218750000E0,-4.065188468E-1,3.567348123E-1
3.476184597E0,2.323815584E0,-4.578300118E-1,3.054236174E-1
3.485898451E0,2.414221048E0,-4.834856093E-1,2.443388999E-1
3.495611368E0,2.481414318E0,-4.920374751E-1,1.612636745E-1
3.505323555E0,2.525395393E0,-4.785988331E-1,7.696675509E-2
3.515036524E0,2.551050901E0,-4.272876680E-1,4.886778072E-3
3.524750378E0,2.548607588E0,-3.539859951E-1,-1.710372418E-2
3.534463295E0,2.541277409E0,-2.880144715E-1,4.886778072E-3
3.544175482E0,2.566932917E0,-2.672456801E-1,4.520269856E-2
3.553888503E0,2.599918604E0,-2.440334857E-1,8.307522535E-2
3.563602305E0,2.618244171E0,-2.415900975E-1,8.918370306E-2
3.573315274E0,2.632904291E0,-2.660239935E-1,4.642439261E-2
3.583027461E0,2.656116486E0,-2.770192325E-1,-1.343864016E-2
3.592740430E0,2.695210934E0,-2.672456801E-1,-6.841489673E-2
3.602454284E0,2.707427740E0,-3.002314270E-1,-1.099525094E-1
3.612167201E0,2.647564650E0,-3.906368315E-1,-1.294996142E-1
3.621879389E0,2.566932917E0,-5.201364160E-1,-1.527118087E-1
3.631592409E0,2.500961304E0,-6.508577466E-1,-1.966928244E-1
3.641306211E0,2.471640825E0,-6.899519563E-1,-2.247917950E-1
3.651019128E0,2.510735035E0,-5.812211633E-1,-2.345653474E-1
3.660731368E0,2.579149723E0,-3.881934285E-1,-2.150182426E-1
3.670444336E0,2.604805470E0,-2.819060087E-1,-1.795890927E-1
3.680158191E0,2.547385693E0,-2.562504113E-1,-1.966928244E-1
3.689871107E0,2.444763422E0,-3.197785318E-1,-2.883199155E-1
3.699583295E0,2.333589315E0,-3.564293683E-1,-3.994941115E-1
3.709296264E0,2.239518881E0,-3.075616062E-1,-4.581354558E-1
3.719010118E0,2.154000044E0,-3.087832928E-1,-4.446968138E-1
3.728723034E0,2.069703341E0,-3.295520842E-1,-3.701734245E-1
3.738435274E0,2.003731728E0,-3.002314270E-1,-2.907632887E-1
3.748148243E0,1.954863906E0,-2.159345001E-1,-2.614426315E-1
3.757862097E0,1.931651711E0,-1.145338640E-1,-2.846548259E-1
3.767575014E0,1.905996203E0,-3.145863488E-2,-3.567348123E-1
3.777287201E0,1.822920918E0,4.428642616E-2,-4.202629030E-1
3.787000222E0,1.683647752E0,1.420219839E-1,-4.459185004E-1
3.796714024E0,1.539487839E0,2.409792393E-1,-4.361449480E-1
3.806426941E0,1.422205091E0,3.081724346E-1,-3.909422457E-1
3.816139180E0,1.297592282E0,3.814741075E-1,-3.042019308E-1
3.825852149E0,1.153432369E0,4.364503622E-1,-2.101314515E-1
